,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
1966,0,-1.0523815106382575,-1.6213687437728947,-0.13262352565645041,0.05147146832075141,0.1578766352026291,0,0,0,0,0,0,0.13640828772016286,-0.30031654255574725,0.16428358314297725
1967,0,-1.0523815106382575,-1.6213687437728947,0.28014984333919285,-0.21938347811365091,0.18929799756756668,0,0,0,0,0,0,0.009521918874307674,-0.30031654255574725,0.07830929299618035
1968,0,-1.0023854770106078,-1.6213687437728947,-1.4378798546426736,1.0847329306445812,0.2207193599325043,0,0,0,0,0,0,0.5011146195153348,-0.4002122757014286,0.6661894596954302
1969,2,-1.1023775442658785,-1.6887696293784618,0.51442662033672,-0.8714416824927665,0.2521407222974419,0,0,0,0,0,0,-0.8748367296524462,-0.30031654255580403,-0.15336134563806902
1970,1,-1.0523815106382575,-1.6213687437728947,-1.8785433161380225,2.709862609250994,0.3306941282097859,0,0,0,0,0,0,2.0178251687010156,-0.30031654255574725,1.5313809375759948
1971,0,-1.0523815106382575,-1.6213687437728947,-1.3430535401436745,1.2753345596169388,0.3778261717571923,0,0,0,0,0,0,0.8278031148241796,-0.30031654255574725,0.9346556792978564
1972,0,-1.0523815106382575,-1.6213687437728947,0.4084442688378387,-0.9316316705893005,0.4092475341221299,0,0,0,0,0,0,-1.0280755910924377,-0.30031654255574725,-0.07106661358808977
1973,0,-1.0523815106382575,-1.6213687437728947,1.1614767663298906,-1.4733415634581044,0.44066889648706753,0,0,0,0,0,0,-1.5470117008398905,-0.30031654255574725,-0.30917647889177013
1974,0,-1.0023854770106078,-1.6213687437728947,-0.49519472815262355,0.8740679723067134,0.4720902588520051,0,0,0,0,0,0,1.0446666651967744,-0.4002122757014286,0.8512287755257794
1975,0,-1.0023854770106078,-1.5539678581673662,-0.651379246150975,0.5630863671412888,0.5035116212169427,0,0,0,0,0,0,0.47839221711473257,-0.30031654255580403,0.7321384625076235
1976,1,-0.9523894433829583,-1.5539678581673662,-0.6681133016507984,0.7436563314308898,0.5349329835818804,0,0,0,0,0,0,0.715564650461959,-0.4002122757014854,0.8548375728899659
1977,1,-0.9523894433829583,-1.5539678581673662,0.5255826573366024,-0.9316316705893005,0.5820650271292868,0,0,0,0,0,0,-0.9648237222337642,-0.4002122757014854,0.04841288345953698
1978,0,-1.0023854770106078,-1.5539678581673662,-0.5398188761521525,0.3624530734861761,0.6291970706766932,0,0,0,0,0,0,0.2849182208539842,-0.30031654255580403,0.756480154532725
1979,2,-1.0023854770106078,-1.6213687437728947,-0.6625352831508573,0.5831496965067996,0.6606184330416307,0,0,0,0,0,0,0.4973079303394131,-0.4002122757014286,0.9040870428012173
1980,1,-1.0023854770106078,-1.6213687437728947,-1.326319484643851,1.857171111216765,0.7391718389539748,0,0,0,0,0,0,1.5836369483907,-0.4002122757014286,1.6815705925855229
1981,0,-1.0023854770106078,-1.6213687437728947,-0.8577659306487967,0.5028963790447548,0.7863038825013812,0,0,0,0,0,0,0.2313302407537704,-0.4002122757014286,0.9889999219585477
1982,1,-1.0023854770106078,-1.5539678581673662,-0.2888080436548019,0.13172478578279617,0.8177252448663187,0,0,0,0,0,0,0.1418632340650398,-0.30031654255580403,0.8113904830544652
1983,1,-1.0023854770106078,-1.6213687437728947,-0.44499256165315343,0.4427063909482209,0.8648572884137251,0,0,0,0,0,0,0.47215238640368556,-0.4002122757014286,1.0340037479119326
1984,1,-1.0023854770106078,-1.6887696293784618,-0.8466098936489144,0.5530547024585329,0.9119893319611315,0,0,0,0,0,0,0.30819985336548256,-0.5001080088471099,1.145734944736453
1985,0,-0.9523894433829583,-1.5539678581673662,-0.009907118657745668,0.08156646236901802,0.9591213755085379,0,0,0,0,0,0,0.2690635566573625,-0.4002122757014854,0.913002895112737
1986,0,-0.9523894433829583,-1.6213687437728947,-0.22744984015544953,0.2922314207068864,0.9905427378734756,0,0,0,0,0,0,0.4215862111132241,-0.5001080088471099,1.0689241694653846
1987,1,-0.9023934097553371,-1.4865669725617991,0.3359300283386041,-0.8814733471755224,1.0219641002384132,0,0,0,0,0,0,-0.9887921285656616,-0.4002122757014286,0.3831465291709959
1988,2,-0.8523973761276875,-1.4191660869562706,-0.6625352831508573,-0.07894017255507152,1.0690961437858195,0,0,0,0,0,0,-0.4221841046279961,-0.4002122757014854,0.9144181097653594
1989,0,-0.9023934097553371,-1.4191660869562706,1.3734414693276533,-1.6639431924304617,1.1476495496981636,0,0,0,0,0,0,-1.785430138118412,-0.30031654255580403,-0.02804408814837596
1990,0,-0.9023934097553371,-1.4865669725617991,-0.6458012276510339,0.8138779842101795,1.179070912063101,0,0,0,0,0,0,0.8318943245828371,-0.4002122757014286,1.5877418611166731
1991,1,-0.9023934097553371,-1.4865669725617991,0.24668173233954607,-0.33976345430671806,1.2104922744280389,0,0,0,0,0,0,-0.19910034565350887,-0.4002122757014286,0.8690604801488186
1992,0,-0.9023934097553371,-1.4865669725617991,-0.9135461156482079,0.663403013968845,1.2576243179754452,0,0,0,0,0,0,0.4030236958533189,-0.4002122757014286,1.5730590090957182
1993,1,-0.8523973761276875,-1.3517652013507035,-0.4226804876533889,0.252104761975864,1.2890456803403827,0,0,0,0,0,0,0.21685893525252273,-0.30031654255580403,1.3304204569036464
1994,1,-0.9023934097553371,-1.4191660869562706,-0.7573615976498564,0.5129280437275106,1.3361777238877892,0,0,0,0,0,0,0.3245646924001141,-0.30031654255580403,1.55306910212743
1995,0,-0.8523973761276875,-1.3517652013507035,-0.4896167096526824,0.7135613373826232,1.3833097674351955,0,0,0,0,0,0,0.8216712057134814,-0.30031654255580403,1.7396297737093476
1996,1,-0.8024013425000663,-1.3517652013507035,-0.6848473571506217,-0.17925681938262783,1.4147311298001333,1,1,0,0,0,0,-0.5764923710168934,-0.4002122757014286,1.149485263565902
1997,0,-0.8523973761276875,-1.2843643157451365,0.7431253788343062,0.13172478578279617,-1.6959837443286896,0,0,0,0,0,0,0.8914768590296679,-0.20042080941012275,-1.526544123077362
1998,2,-0.8523973761276875,-1.3517652013507035,0.5478947313363668,-0.9216000059065448,-1.6645623819637518,0,0,0,0,0,0,-0.9367150508703239,-0.30031654255580403,-1.5047498174269804
1999,0,-0.8024013425000663,-1.3517652013507035,0.0068269368420777075,-0.21938347811365091,-1.5860089760514078,0,0,0,0,0,0,-0.1721984340030549,-0.4002122757014286,-1.4329276738064054
2000,0,-0.8024013425000663,-1.2843643157451365,-1.4490358916425559,1.315461218347961,-1.5545876136864702,0,0,0,0,0,0,0.7797583805600377,-0.30031654255574725,-1.357461352455328
2001,0,-0.8024013425000663,-1.216963430139608,0.3638201208383097,-0.5103017539135641,-1.5231662513215327,0,0,0,0,0,0,-0.3912204163826155,-0.20042080941012275,-1.390718896791949
2002,0,-0.7524053088724167,-1.216963430139608,0.6427210458353659,-1.2927715991685031,-1.491744888956595,0,0,0,0,0,0,-1.4857612871149484,-0.30031654255580403,-1.4018990925476642
2003,1,-0.7524053088724167,-1.216963430139608,0.14069938084066472,-0.24947847216191754,-1.4603235265916574,0,0,0,0,0,0,-0.12922601495528147,-0.30031654255580403,-1.327529562552369
2004,0,-0.7524053088724167,-1.216963430139608,-0.4896167096526824,0.7536879961136456,-1.4131914830442511,0,0,0,0,0,0,0.8786145664790682,-0.30031654255580403,-1.224041991079373
2005,0,-0.7524053088724167,-1.149562544534041,-0.19398172915580278,-0.1993201487481394,-1.3817701206793134,0,0,0,0,0,0,-0.27619561252049496,-0.20042080941012275,-1.2576533390791496
2006,1,-0.7524053088724167,-1.149562544534041,-0.8800780046485611,1.0546379365963146,-1.3503487583143758,0,0,0,0,0,0,0.9588689929198858,-0.20042080941012275,-1.1334682533115539
2007,0,-0.7024092752447672,-1.0821616589285121,0.12954334384078245,-0.5604600773273423,-1.3032167147669695,0,0,0,0,0,0,-0.6116551906212818,-0.20042080941017953,-1.2222729727635953
2008,0,-0.7524053088724167,-1.149562544534041,1.5184699503261225,-1.5335315515546384,-1.2717953524020318,0,0,0,0,0,0,-1.4947580241621652,-0.20042080941012275,-1.2905924601189305
2009,1,-0.7024092752447672,-1.149562544534041,0.9941362113316569,-1.1322649642444131,-1.2403739900370943,0,0,0,0,0,0,-1.048727860977269,-0.30031654255580403,-1.2320733342330037
2010,0,-0.7024092752447672,-1.149562544534041,-1.454613910142497,2.0578044048718778,-1.1932419464896877,0,0,0,0,0,0,1.702399764046702,-0.30031654255580403,-0.8415802312082311
2011,0,-0.652413241617146,-1.0147607733229451,0.4307563428376032,-0.9817899940030786,-1.1618205841247502,0,0,0,0,0,0,-1.095300937054844,-0.20042080941012275,-1.1632585217492506
2012,0,-0.7024092752447672,-1.0821616589285121,-0.7908297086495032,0.6433396846033335,-1.1303992217598127,0,0,0,0,0,0,0.4761945408894575,-0.20042080941017953,-0.9355504841423434
2013,0,-0.7024092752447672,-1.0821616589285121,-0.29996408065468416,0.2922314207068864,-1.0989778593948751,0,0,0,0,0,0,0.36686995973664255,-0.20042080941017953,-0.9497733914011961
2014,0,-0.7024092752447672,-1.0821616589285121,-1.276117318144381,1.977551087409833,-1.0675564970299374,0,0,0,0,0,0,1.7895219286915014,-0.20042080941017953,-0.6816609754619257
2015,0,-0.7524053088724167,-1.216963430139608,-1.326319484643851,2.639640956471704,-1.0361351346649998,1,0,0,1,0,0,2.579243144767385,-0.30031654255580403,-0.5413424426544374
2016,0,-0.7524053088724167,-1.149562544534041,-0.45057058015309454,0.4025797322171985,-1.0047137723000623,0,0,0,0,0,0,0.41057820787769905,-0.20042080941012275,-0.8415802312082311
2017,0,-0.652413241617146,-1.0147607733229451,-0.31112011765456643,0.252104761975864,-0.9732924099351247,0,0,0,0,0,0,0.3002528991580177,-0.20042080941012275,-0.8348579616082757
2018,0,-0.652413241617146,-1.0147607733229451,-0.9135461156482079,0.6433396846033335,-0.941871047570187,0,0,0,0,0,0,0.376043295766247,-0.20042080941012275,-0.7385526044973371
2019,1,-0.652413241617146,-1.0147607733229451,0.6761891568350127,-1.3028032638512588,-0.9104496852052494,0,0,0,0,0,0,-1.4860948629705706,-0.20042080941012275,-1.0489091778173791
2020,2,-0.652413241617146,-1.0821616589285121,0.11838730684090021,-0.6708083888376544,-0.863317641657843,0,0,0,0,0,0,-0.7867628927136674,-0.30031654255580403,-0.9021160379741445
2021,0,-0.652413241617146,-1.0147607733229451,-0.3278541731543898,0.2220097679275974,-0.784764235745499,0,0,0,0,0,0,0.24418272224979445,-0.20042080941012275,-0.6605742771378552
2022,0,-0.652413241617146,-1.0821616589285121,-0.9247021526480902,0.6934980080171117,-0.7533428733805614,0,0,0,0,0,0,0.4342915267905907,-0.30031654255580403,-0.5309406149576644
2023,0,-0.652413241617146,-1.0147607733229451,-0.5286628391522703,1.4258095298582731,-0.7219215110156237,0,0,0,0,0,0,1.7951927182370755,-0.20042080941012275,-0.3376222934094758
2024,1,-0.652413241617146,-0.9473598877173782,1.0220263038313624,-1.5335315515546384,-0.6905001486506862,0,0,0,0,0,0,-1.710434436930929,-0.10052507626444142,-0.9672512923610799
2025,0,-0.652413241617146,-1.0147607733229451,-0.38921237665374214,-0.008718519775782523,-0.6433681051032798,0,0,0,0,0,0,-0.13284629409423782,-0.20042080941012275,-0.5807207903636494
2026,1,-0.652413241617146,-1.0147607733229451,-0.9972163931473248,1.2953978889824496,-0.6119467427383422,0,0,0,0,0,0,1.1750555805266603,-0.20042080941012275,-0.23512537219331509
2027,0,-0.652413241617146,-1.0821616589285121,1.178210821829714,-1.4231832400443263,-0.5648146991909357,0,0,0,0,0,0,-1.4537183828660842,-0.30031654255580403,-0.8693184383996255
2028,1,-0.652413241617146,-1.149562544534041,-1.058574596646677,0.663403013968845,-0.5333933368259982,0,0,0,0,0,0,0.28415295859696876,-0.4002122757014286,-0.30648757105178803
2029,0,-0.652413241617146,-1.0147607733229451,0.7208133048345416,-0.48020675986529676,-0.48626129327859174,0,0,0,0,0,0,-0.12298618424423445,-0.20042080941012275,-0.5675946744605787
2030,0,-0.5524211743618752,-0.9473598877173782,-0.7740956531496798,0.9543212897687582,-0.45483993091365416,0,0,0,0,0,0,0.9156512975076851,-0.30031654255574725,-0.1429948983076117
2031,0,-0.6024172079894964,-0.9473598877173782,-1.1589789296456174,2.2885326925752567,-0.42341856854871657,0,0,0,0,0,0,2.3173370428312454,-0.20042080941012275,0.27318435066225344
2032,0,-0.6024172079894964,-1.0147607733229451,-0.5286628391522703,0.2220097679275974,-0.391997206183779,0,0,0,0,0,0,0.09513318111423169,-0.30031654255580403,-0.2873114125087575
2033,2,-0.6024172079894964,-1.0147607733229451,-1.0027944116472658,0.7637196607964014,-0.36057584381884134,0,0,0,0,0,0,0.4632047046293551,-0.30031654255580403,-0.09505450195003565
2034,1,-0.6024172079894964,-1.0147607733229451,-0.6346451906511517,0.7436563314308898,-0.28202243790649734,0,0,0,0,0,0,0.7434672896792808,-0.30031654255580403,-0.01721769605581622
2035,1,-0.5524211743618752,-0.9473598877173782,-0.38921237665374214,-0.5805234066928531,-0.23489039435909095,0,0,0,0,0,0,-0.9543553269999799,-0.30031654255574725,-0.4012361920448423
2036,0,-0.5024251407342256,-0.8799590021118496,1.9702894488213536,-1.7241331805269953,-0.18775835081168454,0,0,0,0,0,0,-1.6511560451759881,-0.30031654255580403,-0.7521386651625098
2037,2,-0.5024251407342256,-0.8799590021118496,2.2380343368185276,-2.015051456326909,-0.15633698844674693,0,0,0,0,0,0,-2.0957537943926243,-0.30031654255580403,-0.8365562191914224
2038,0,-0.5024251407342256,-0.8125581165062826,-0.7462055606499741,1.5261261766858294,-0.07778358253440293,0,0,0,0,0,0,1.7256519633944694,-0.20042080941012275,0.48504198415979255
2039,1,-0.5024251407342256,-0.7451572309007539,-0.5007727466525647,-0.03881351382404913,-0.046362220169465326,0,0,0,0,0,0,-0.25378716386635947,-0.1005250762644982,-0.05542849167661485
2040,0,-0.452429107106576,-0.7451572309007539,0.8212176378334819,-1.0419799820996123,0.0007698233779410749,0,0,0,0,0,0,-0.9871438713967049,-0.20042080941017953,-0.39550457270172257
2041,0,-0.452429107106576,-0.7451572309007539,0.7877495268338351,-1.2827399344857475,0.03219118574287868,0,0,0,0,0,0,-1.4001500248750252,-0.20042080941017953,-0.4679635629159778
2042,1,-0.452429107106576,-0.7451572309007539,-0.7908297086495032,1.2452395655686714,0.06361254810781627,0,0,0,0,0,0,1.29855713554341,-0.20042080941017953,0.5498588152498879
2043,1,-0.40243307347895485,-0.677756345295187,0.3247739913387218,-0.9717583293203229,0.11074459165522269,0,0,0,0,0,0,-1.1359285140586857,-0.20042080941012275,-0.29371525881187294
2044,0,-0.35243703985130526,-0.61035545968962,-0.38363435815380104,0.11166145641728534,0.1578766352026291,0,0,0,0,0,0,0.04413531942237694,-0.20042080941012275,0.18933288249438976
2045,1,-0.35243703985130526,-0.61035545968962,0.916043952332481,-0.8714416824927665,0.18929799756756668,0,0,0,0,0,0,-0.6537348037025363,-0.20042080941012275,-0.19765756426514308
2046,0,-0.35243703985130526,-0.61035545968962,-0.8410318751489733,0.5530547024585329,0.2364300411149731,0,0,0,0,0,0,0.3126638831980708,-0.20042080941012275,0.45351807777263353
2047,0,-0.35243703985130526,-0.5429545740840913,1.317661284328242,-1.5836898749684165,0.2678514034799107,0,0,0,0,0,0,-1.6690710308338037,-0.1005250762644982,-0.4562880420318449
2048,0,-0.35243703985130526,-0.5429545740840913,-0.4115244506535067,0.15178811514830773,0.2992727658448483,0,0,0,0,0,0,0.08146638208830734,-0.1005250762644982,0.3381780835839266
2049,1,-0.35243703985130526,-0.5429545740840913,0.2634157878393695,-0.20935181343089515,0.3306941282097859,0,0,0,0,0,0,0.0139565155431643,-0.1005250762644982,0.20323736645640234
2050,1,-0.2524449725960345,-0.47555368847852436,0.7598594343341296,-1.082106640830635,0.3778261717571923,0,0,0,0,0,0,-1.0848227307664828,-0.20042080941012275,-0.16284328381063762
2051,1,-0.3024410062236841,-0.5429545740840913,-0.38363435815380104,0.4427063909482209,0.4249582153045987,0,0,0,0,0,0,0.5200695769583253,-0.20042080941012275,0.5941550338769618
2052,0,-0.2524449725960345,-0.47555368847852436,-0.3445882286542132,0.04143980363799563,0.4720902588520051,0,0,0,0,0,0,-0.02907476983207097,-0.20042080941012275,0.44598205974742045
2053,0,-0.2524449725960345,-0.47555368847852436,-0.87449998614862,2.107962728285656,0.5035116212169427,0,0,0,0,0,0,2.3875057051667863,-0.20042080941012275,1.4949391602709738
2054,1,-0.20244893896838492,-0.4081528028729957,0.36939813933825083,-1.021916652734101,0.5349329835818804,0,0,0,0,0,0,-1.1908802307451183,-0.20042080941017953,-0.029388542068366767
2055,0,-0.20244893896838492,-0.4081528028729957,0.5813628423360135,-0.7109350475686768,0.5820650271292868,0,0,0,0,0,0,-0.5800734059375419,-0.20042080941017953,0.16127625200615514
2056,0,-0.2524449725960345,-0.47555368847852436,-1.1478228926457352,1.4157778651755175,0.6134863894942243,0,0,0,0,0,0,1.191861917017262,-0.20042080941012275,1.2871502688997236
2057,0,-0.2524449725960345,-0.47555368847852436,-0.10473343315674478,0.23204143261035248,0.6449077518591619,0,0,0,0,0,0,0.4247061264687469,-0.20042080941012275,0.7033742246930779
2058,1,-0.2524449725960345,-0.47555368847852436,2.026069633820765,-1.6037532043339278,0.6763291142240996,0,0,0,0,0,0,-1.4048593310720412,-0.20042080941012275,-0.24435964780167474
2059,2,-0.2524449725960345,-0.4081528028729957,-0.8521879121488555,0.4427063909482209,0.723461157771506,0,0,0,0,0,0,0.15415648545016777,-0.1005250762644982,0.8926238041149775
2060,0,-0.20244893896838492,-0.3407519172674287,1.4738458023265935,-1.2325816110719694,0.8020145636838499,0,0,0,0,0,0,-0.9834647259302867,-0.1005250762644982,0.03171335055859542
2061,0,-0.15245290534076375,-0.27335103166186175,-1.0027944116472658,1.074701265961826,0.8334359260487876,0,0,0,0,0,0,0.8765346229087198,-0.10052507626444142,1.3614490381623878
2062,1,-0.15245290534076375,-0.27335103166186175,-0.3445882286542132,0.2721680913413756,0.8648572884137251,0,0,0,0,0,0,0.30421656520717316,-0.10052507626444142,0.9359647528515319
2063,0,-0.15245290534076375,-0.27335103166186175,-1.2147591146450287,1.3455562123962277,0.9119893319611315,0,0,0,0,0,0,1.0374457290280157,-0.10052507626444142,1.6097130685986318
2064,0,-0.20244893896838492,-0.3407519172674287,-0.4784606726528002,0.14175645046555194,0.9434106943260692,0,0,0,0,0,0,0.018351867993713026,-0.1005250762644982,0.9342311149020696
2065,0,-0.15245290534076375,-0.27335103166186175,-0.6681133016507984,0.5129280437275106,0.9748320566910068,0,0,0,0,0,0,0.39536126222859064,-0.10052507626444142,1.186068562336185
2066,0,-0.15245290534076375,-0.27335103166186175,-0.1493575811562738,-0.37989011303774045,1.0062534190559445,0,0,0,0,0,0,-0.5133876679768768,-0.10052507626444142,0.6763790051943102
2067,0,-0.15245290534076375,-0.27335103166186175,0.07934117734131232,-0.31970012494120725,1.037674781420882,0,0,0,0,0,0,-0.2763525893937294,-0.10052507626444142,0.7389314928402099
2068,1,-0.15245290534076375,-0.27335103166186175,-0.02664117415756904,-0.08897183723782728,1.0690961437858195,0,0,0,0,0,0,0.0012021445929128382,-0.10052507626444142,0.9081911652938218
2069,2,-0.15245290534076375,-0.27335103166186175,0.07934117734131232,0.10162979173452956,1.116228187333226,0,0,0,0,0,0,0.36358325645330836,-0.10052507626444142,1.070020960821167
2070,0,-0.15245290534076375,-0.3407519172674287,-1.0418405411468539,0.9743846191342698,1.19478159324557,0,0,0,0,0,0,0.7090697323319093,-0.20042080941012275,1.7089196157474467
2071,1,-0.15245290534076375,-0.27335103166186175,-1.2593832626445576,2.0076460814580996,1.2262029556105076,0,0,0,0,0,0,1.8457392714183822,-0.10052507626444142,2.421904757738496
2072,0,-0.20244893896838492,-0.3407519172674287,0.17416749184031147,-0.45011176581703016,1.273334999157914,0,0,0,0,0,1,-0.4152182558782437,-0.1005250762644982,0.8473015548647528
